NU_INSCRICAO,NU_NOTA_MT
b23775f4cd460ba687d77b058f2bc46381a0fbfe,141640.6775247914
87c4839ae2e1f274e88e7b9644fc1e1991d10aa2,172335.15617493851
9d2de5f93789220f3287c5b2bff6e4ca5c0f5e42,26883.323998830838
08b5008c1ba3ee34dcafcb332c51d485da0313f4,26882.530899636222
d0c56c5d1e19653aeb2c6fdf16c80ed09270dcaa,143731.10025566167
2bf8abe8000927aeff885fdb26e82579b54bb657,113875.92148496874
fb745761567cc26fe3b8240866c481797bc4aedf,26889.78251183994
dfcd80c91cf897b5a23dc36aeaeabf8137049ae0,158884.9127383328
3ef584654da4e658ecdffb68bc4398c97f850ccf,139069.78852128267
342a52f77f29b040bf07e9d4de7029ad604de09c,26876.054680794638
ea90166cae72eec871b4100ed8df997253bea84b,134263.26863364546
0e63d5d397c72b9c9ffa3974b3ccc8c228da98ca,148922.31435799558
39e7d2bf0be98a9698aa1369b7ca5576d392a777,127420.64970233531
01d88812b1d865b9797b9c57ed7538527593eb1d,151243.2036845797
879d82fe92a01214851fbeb62cd533fbc9d4ab87,145377.7321446984
9d0302fe7230d42fc9b5b995f2133c9db7513dce,26896.32118399914
bddbc541b26cbdc46bf0e2df980a3c8078f13cb9,127957.94641548356
a185d42f150631e1f22e1d81f965dda9833d0bec,129501.84665327545
c5994a51d6c24ee4360aee344cebf55bd01c39e3,161820.91903583836
bbe2574187920d91ca67a657c5a476f92f8ac142,125982.84062186534
8637d558542ccd4a1cd1d3ab336711edad60a966,135518.5101999528
30fd3c461823b211ad79159256fdb3eb101deff0,79224.26846959536
8fc264880ab920d1847cd48307d22ae465c4be14,26861.950251439725
d84f79e6c625a4c581a74ac4cdee661e6a69584b,26895.663874789603
fa78d232e5d879c81cfc136341b2ac1e22199a44,26892.631157220298
88c22a24bf7c1f218cdd78973beb0e93d5fabbfa,120297.52929357399
b64320a06b5488023d6db73962a0ef06cfb5c4d3,26884.134356188675
4d12becc50fceaa6423313e98858cee7d438cc36,133128.13433243823
5c55594ff65d25732d6104cf60588ae877cb6e9c,157549.6106431704
8b1835ec3b546305fba72996c9e8b1941f6f3fd9,26882.7461255477
e7eda9aa4a5dd77a968c91492fe232a0ee51bafe,26891.32515331727
8811c9e0834082ca3b09b556baf8674c55426155,26887.42707180442
03d703acff40c67a804e3d7993f02e710af9be58,26868.670798047595
ebd6ed760a482a95ddc04d78254761296ea73608,162387.62676191935
4ea487e7fd10b89407bd3c72366366f5b505847f,93184.80263081813
0a5d7cb6bd339bb5ed303bbba82a3c0e10b1a405,132106.09035141912
10759016b000d342d3ee6f8d8961c5b9dea8db52,26892.582938202435
f3c7b5755e5b5311a38cc0b67bfd54fe9adb7b7f,26882.853991261818
49a9374bc759c6a4d1f8fce5ade5908afe72803c,136743.3083224354
4f735bfdc3f9ff0ca502f569e2511fe07c48f16c,131733.3765475032
0f31c91179f811dc6de3d071914cba2716013473,112983.12474545835
0d5e00d498ff6f08f74dad2a0d8f566f0c82e978,138272.63056745759
a785bd6e2a4ae24b8c162fe6506c8c995d36bbad,33689.141507173954
a945e7b0eedbc6722edf61c6e9115199efa0e79b,182460.45225319485
b52cae71211465e9b76723d1dab3cbb973a76a5e,129390.82520760012
c64825379cc10911781e842c315951b835c0246d,138159.5274235155
5a4837ca6347926f18a7da8e38c8bc7339f7aac3,26872.972851082075
3bbcc2404ed1002943c4a80215c47ff1ba31ebbf,122801.83991413901
d077ad9b71684906e32bdfefac01c893ff875c40,147069.3744997787
0e02316fc08deb2a0ccf7b606d3564cf17d6763a,131454.5998629517
4c934323ffc017ba5eedd297fe41a1bcbd1d6a7e,26888.809235947367
fe105aaecf09b2b28edd09138fdefeafe5a3c52b,26881.065636405718
44cb1704d691a020beab734f494635e2603af38b,128186.80809300863
c1605ac858a2c5e7a3d674bc0dc56b9bf9fc9b67,125862.93571291609
623b39408740e01c79d585779f119b7bd31aca5e,118128.18937883031
0954f039d7ce9b83b763b6406d3be54af9d386a0,103206.95387320196
feeb6dcbdd5c1d3978768ecfba0f415b01b8cb3b,132552.70099695487
bc764ff3e2905ae18491fcc46b2cf1812bf43771,183430.64583596267
4d0b3bca1ec9337bb27b9d6710702ebb79a90046,145412.81005587237
b62836e36b6a37a18823b0176647b31ed84bd759,119796.48718122947
ce3190264ddeaf78d8fabf07e86fde1fe4bebe65,26881.249696383955
48b56e1d641022967e5b2791de675d524b685afe,128027.40590455953
6432732876989f4279e03bea20c37a21e0ce488d,179370.54590022893
c322f8d156e174e549a44fdde96be32358ab85a3,120359.13256411458
b177bbe6b8e63cade9c28008269c02433d8658f6,26875.721989371097
92f7742f9719e14801466a45e33f904e27be2b17,135824.19983788984
8f00986f46ca0c0eb14d9d8e811919bb76d29fed,115223.26222421025
bfa438beba3914291e0978747404004f6ac79179,136191.01613535907
9f7b8de3a22fe246b22d46de9b4c1d219eb1dbba,74633.97987220515
7db2c8ad5fbddb754318a9f7d0503ef849ef5729,70463.33381228519
9ee6755fd1b35eb53b9ec0d1afeddae8b1d8f38c,153978.93400076195
ae6a72fb90a0c32b27c4aa45ff692c3783de2290,101321.6982441096
b10d3fcde629e4b68758d3dc58911a113837d255,136905.99174843784
2f63a217a4f812d4bb8e3a4a569d43ee7b36a2b2,114882.99854582368
587f219b07191d201677be07e43852b73a5dfeda,129339.71510651553
c669af3c60a62511990ed5f486c525285df59750,157331.1836167048
6b3885b1a4b13568bb6c057b64cddb31c9a839d9,36669.33526205097
0dc0351a9da12f74bd5ebc918d60f9580be35182,135499.10388270265
20cf36f1ab557d2f44d1fba0291054ecb26d8a8a,115922.8090681847
d053a386f5497719e02334cc444acc545258bc3e,145298.78746317996
adcbd3f3986c9bdcc697d91e656a24043e31fb94,26894.403664587488
446a666ce7e015158181ce032e318a2ceffad8e1,123790.8269690796
ad896f169fe2e02c8cda5553fc0cb4aa100fee20,121850.74575074899
e432792b8ba54bba838375cb3f02c340a6efeacb,106953.47189052489
80069d0ec6aecb2f74d973c5bdc5c53ff2a48413,130562.55552560563
b35f19716e247b3fb0fc3bda5e8a7f0ccc69c072,26894.756735511877
dc56167fb0ffcbf92624206591985da23ba078a3,128623.86095728398
d205b1a6488114cbd38335665218ee0a501bee1f,26896.478529511867
10f8e410cadeee997d11e86ed5749c98c184f102,127417.09474843639
9c0cedfb49df5633bdc16bc263e8f574a1e283d2,134526.4048134172
b18c91072332db5e81e51adf0ad4a18c682fe025,120740.30966295152
0d6cc0da68e9b6242b5ce66bbc0ed812fc559874,134221.26498845423
040e479d45f83b7944be895d04b035489e544ab1,129682.24079427737
b505434998285eb78dfdb4341e4a29cc13a2130a,110683.03008713163
beeb3d5fae043d08f921090d2ff6c5bbc757496d,44288.425923173694
b16fb245d399e311b54c8f9edbe23b0814c8b6d7,121016.98021696042
9dd27683ac74212645b7b8d0d1c2eee6896fef62,26890.450916422848
1167115298a1ed2c659e1e365224311af48ff8e6,152132.23962026168
05c3b49b08e44187dea122ded771f73c791107e2,26881.292603725215
ce62d6ee9ae7ef876a5642ccf61e1acf7f6aa12c,100402.98269685855
386238d9cc8f497486ec335159e3d3fb59d9d57c,150767.02859778135
abafba1eacd1b34ef2e197683cc1d19e7c47cd9d,128465.63496372572
961f5a44f06750c88181c1809c6d002252b8d4e9,150194.67785022824
24605a2eda427ea715d61e72f5e40d6afd31bcfd,155301.244408463
9810f9ad1fed4a44dd3150d3a93c2321402176f7,126942.70458787611
0b01e142abc07e710ae4f8a315866d95f16d592b,140211.77717675874
ab9b69839b48825032b5f4778eea40e321c1ece5,131159.08476730483
4dd056d298064bdd0674806b118fdeb7cc2b1b33,26864.204824225566
3004e0b4f4b454854f0bb254473aa012e17071fd,179304.7488533354
84083dec8994b0da91c7be5bd5cf540a92d367f9,102440.54780228087
1139a3cb1c86b721fb42051d27ae9cad34ecfd14,26885.466266361906
c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,144079.92090109095
55a278c454fb7415451563c61ed46f5d9dc352d6,148203.65873472672
051c748ebab016611de489dfc13b6616d1070361,131897.32330166444
e2f476ff901b0c67a7df201c865aca3219bfd803,152131.03918763142
7ae5a82f05c571cbccd3d1057aa2ee320633335c,133720.50546857135
1c86c6bc97a76e31219f8902c13627c0de70c6cb,145044.4456927427
e6b0a19633e93aa0e26b5644d0142d79c7526d5d,133456.41685947616
acbc30d483ea45980ae8919a1e608acbb560d796,138511.5628571898
d4cc2188bbe4365cbbec0d8e697f5f982d217c55,124171.63787115288
bc370bfd5f72cd9cd277191c8de3eba8a4b5d7cd,26870.497104111706
3c049c9981020ef5f6968e0eec4e6969fd2f4b0d,111531.15018853337
a5c39ced20251de476553163291f5141f9b66d1c,105812.91559456622
d046f715b5009e2569b367c071120a9e80280f7c,26886.368262666445
6d9409ae58f72c208c0ad1c8168080a8deeef8a2,135806.7434465838
85e6b7523bb635e5552fa91b4a79122118918668,167896.82937174567
5443c9e35006e84510c518efc894c075b606c83f,107283.89147853076
80b9f96ee31137fbe9158841eb193d26d6dd762b,144026.85029347552
a9775fb636f6d3854a4d8186f81463b3c7f837fb,38005.82165995544
6091d7a1acb022b664e212bbc322932384824ab4,112436.93831897798
57b0f2145c5f4c7f2f4b51f7f2a9bbcfef67cde0,26891.309328122334
828f1541b637d7781583e98f754bbb433f2d1dd8,154599.17277436252
aace2a613988d1619385514862b227ec1a616255,94815.5042382761
45a6fba80a860b768d6b4172b97e35f0b06db075,141738.24116230017
4b93629e017653c27a7ac99b9ed6fafa003a6777,131301.1588061029
ddd68576dd27c673687d8b04057adc396a75f566,129260.89559463512
ed9e6225f3914f90c61a39572bf1ad207688a3f0,132180.6014561012
270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,145047.39397987007
afcb620ab13d96348763196f200b6bf94ab1c060,134142.8729106607
7cfb1d64261039d25784ecc70e9bf286ac9492c9,141693.1459054904
4cf6407fb9c6a86e31d6e45ed7ba4e0531279d40,123341.98228193878
5dc2bf0223a2c68ccc7a74e5c61571c31eb62343,121560.8451439914
d6c682e729a33858ccdaf54a2a3c625c82ddc108,140739.04628431346
793d1bfef9d9f220421ffb7b334d6cc0bd005a59,164813.46631669006
0ff0abca7be65e556773ff1395550ef791c4d272,155117.49843025528
af5143b6372ff9e30d17884cead389c15fefde19,124995.60357816283
d1f6e0c6d574a1def695974263f5e1461d99e90f,173184.5087309456
31c2a0c6107ea4c62557f793221b4c341b73b958,113070.46602004005
650ed2fdd80680c747363dd1085dd191c60a0d8d,152061.12493145565
548cda0eb6595f3e63ff696ba2c76968d822e92e,137929.5015988422
3015b6509aea680d616c0fe02f503b3bca646b50,26874.864224194174
6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,145236.7164982928
60a4ae459b9f634a1e520f41617517450af42250,26845.502506419605
fd08519ad2a8c3de354d91febb8cf774e6337fb6,26883.782367907443
4c314024a3148ca131970a181ffb67bc108c25f0,124717.143837197
9175008ab4a7ec7a5eb989e56a73c49ad37a0da0,79639.80642205295
8276b13cbb842748278f0bb9434d9aa34b8764cf,146868.08319696368
dde3ec7e3489818a870e8346cbed7dd39ab15b55,156127.75264281052
3ee2b42396bdf4bc036a6cba96664f8ae93c6b8e,112483.18949402266
726756441f525880e8b6987fe2cb3e35b8bac203,166683.0397125117
cea2338f7449ee46b5492f075395096cd6c6f939,138410.3292743474
fbe839eb5162ef30973bc305d28aef9d44f874f7,26893.359158153664
cbec7350314259d2ba8b3ceceb58a210df4bc681,136410.08665352192
9c24a3786f38a3b87cfbdf5a9a920e8d87a32fc6,126165.98143441744
51b729ab9dfa13aca2dc8f846c74926a7424defa,26878.320063494473
02120ff284b0881ece778d68b6adf523440d0a43,175869.42532822757
0858ed38f44ef60f451b7a7fa78c0ebc08447ea0,165552.48847411483
37479cc6bea164d3d5a329917e99bf1256ca65a0,144814.1074053539
59de7100f8842a0de4e46a76d80fe9d2aae7501c,151033.45866174338
dee367db96e2cbf6b2a914ae684a5b212cdf5b62,156771.79657414887
e96a22815941023c8585cf48fb9836542b5771d6,26889.54014135536
814e4068b1c6635a9d815252bfb52588654bfa9a,151989.0809900758
3db74518ad8faadf00daef29f2aa1d9c2456677a,124373.6516661279
5c932a4bce9b2d1d17244a0ff664eb8079842b1b,118626.13071003387
ac9116f93ab30680484fecee10333e60a3400ea2,127165.53712182317
f11bbf853a19daf9ea560f2480a36abb63ea953a,41257.94211204262
c23759ab3cb0c1798bb12b54a262ef445806afb3,128176.13413562698
c1172ead1d0a8e4dfaf979e48f44e50c8201b879,69991.14254223132
2500339c0390a5cf28e1e8df0477e13fd4cdd674,103882.59212562811
b586f97dcd32cce5a58846e9451b362bb2610fab,144408.25631084005
ca29c819e5edfb5a2af0cc739b092c671cd0ef61,152535.72118598392
401801d904aa3a34026903c71529dc47a7e379c7,26869.508181399633
161dfb26aca998800deca1eeb4fbfe89a52feb49,144205.10187941266
b1d4a7574f133c196447b616bc525bda616b8697,26902.531944150123
f630e84d0fd9bff0d01e51e94ddf21d2d7458d0f,155255.51848883834
aa13e7a77d6ae5d41ee674734d536daffff57a44,33349.36821017027
57ef7dfd33f5b263a44faf72feca32fb75b898d3,26890.832271877603
d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,144081.26955134067
8eba2f0dcd23a99655dec302ddeeb45a96353a2a,145793.58615885174
dd732838c9fd669241c08abaa56c01e8df68d05a,116695.45363730949
e827ac088dded6e62b05ad7c53daf8ab8f3e9cf5,26891.34511866854
ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,147688.584266044
ba3a4c02d3ee40373985a7e8ed5c540127af05e3,26882.348741070746
a217489fd2f0b5659832afc3e7c07e07d7f927d0,26883.069134835892
bbbd21500338762a2e766e1f1e329f56dd1ad7b5,189886.26787485747
2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,129159.87663755921
7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,114909.61869324636
9a40ea9a985309c004b97d695bdec0005ec0e34a,127046.35977170656
d9396c10798f8fdeb0b2d7a07e287e26ed47a523,63531.379079741375
85615335c72589bd0172d257b352b1c4708660eb,139546.51970767992
0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,137034.37439999383
fa883407d61fec85d241503f3ab570c000a1b2db,119825.43988332704
a10efd91e30aef4700b875a2aa7758834913312a,95083.37691773713
cb6093db7de64440b441bced08f3e0cd07f65ea8,140626.21341014004
9633c263d32bd988f14096eabc30610389b0627d,124253.3849212262
7cac92147c231453d98ad465b2c4a8bd28efd7f8,172877.43772621304
0b5295131beb490a0e1d3ac1c77384b286d6eb04,116766.7064429011
ab58b4c5ab94887088e6d8616e04317fd31b46e3,159117.93240710135
c869448fb5b9ea47f647ea8005fd936725a048df,119286.2791822938
d3b6fda859d86b1c0dfc09cd748af1efc74065db,142904.89084953663
6f16236c5b24ac28b437cccd59e50edf8425813d,147056.00146166157
9b5386e595946817e6da09aa3d7087d9af4178c5,148447.33336393902
84323b71b3e94e9d38eff397d31288fadf0077db,176498.53012457458
54975534982f28a8ebfad6e178fc40afd09a939f,26857.88733113168
f9f97be65995f788162d8315c36d620456363008,139066.48029475482
e0d95e457fb3e5df429c4818790d1c4a7b725868,137279.02983395976
85e76a757310833e6ed656a75306b0034911327d,26904.8619611024
4869c5203186da06b9facfc84abe6277cf60667b,99017.86296732313
c753aaec0115451ad117c6323c1185c3711dabe5,137820.770207199
146e49c6ae5bf1fba39351d2a5c088ec3dcc0e1c,26847.116241275842
82414f56f360e219a988a32179e60d88dc2a6527,132389.7298470418
c4ac1a474728dfc62cbae6681c6b650d7c0c924c,124164.08495676363
ba7d6e94b21cf77c9356886ce4ceecf1937652dc,141352.97503613503
ce254395d6e35fb36c76f57c2f34d7c76b520b50,26883.10973486572
5bcefda8a8272b106c13a2d20bfad5d0c565abee,143204.36673823226
e66d155dd9930075cc70d80593a7c3ec0d8462a4,159132.5356520412
5d65e9ed84c9503381ea9667fc99e5df6297e0b8,169948.57045865693
126e3fc79a293d38a5964e746d127a930263a3db,92411.11732385798
2126072ca85f5e3c53a0cc68667a9bced5021a7a,38457.36365335741
0f2c047cb94b8342cdd10d2c89dfd31b30ae52b6,26869.292449283563
a4a26cde436605f327f4a83adb87421a01bdcec4,147534.8855979105
726a8dff53b03903c15bdedb253c7cc2d607b941,131972.3499193394
d93eae3e2c6f8b00eaec57bb29f526524051d033,107568.13889954227
0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,180386.8670519568
3a377038c92938cf28c22dc7e0732e60a9ba398c,26891.967901970438
18e32747c6554cccf3b6492e538c697d5dbb5d5c,41931.936335935665
9c3425308438678bee6bd146b86c8e127fec9109,26885.14081057888
4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,116598.28288703517
4a4ab9301a90def2ad3dde2468dd99b248db0bed,121377.12530256866
844e3e0bca6eb04e4be39381e16637393b37cb6e,128878.92663301204
562e0be4d49958983b49e77000aff3d4c449abb4,118693.67717677522
cf9333a187989c301cccb4bb83d13b6d9fb9c8d8,26872.455343232414
6adbc1a4163d2bbf210eedb3375f312a47795322,26902.77006836206
61155e85319a27f74cd183e2f0bf47247ed4d576,160593.53776334014
a4bc0d3cc7edc00194e21544dcabff472757cc91,144657.19902525377
ce547434a88c63905076ee38b1f4397873f69f20,120557.92034592127
a2a86bf147a6d14fa8d5004a3c9f51cea8c993cf,26876.23662181301
36f4cb4aab51be32fe82dd472b22b6afd3640cfb,170472.25912660346
2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,120044.71904713621
e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,103645.95859104695
79faf7d4cd8525c8123641ade1d09977114f5237,26885.541912055614
637910335d12cc974f839c75dc088a4b8d6b18d3,26897.986213645196
3ca6347d41bfbf4204b59086ac3dd43739cd576e,135198.34021993924
5048b09c39fb52662d335b97e2544b88e9a92eef,144867.35048706265
ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,124257.77755099878
14c5239ae91ba16015642f25984d7f57a02697a1,129816.91536205602
4e4f2f39028eef1a6c675694ce9f7a16788fe90f,26851.021472321405
9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,143995.17252783178
e79996f0893aec1d3e7095aa3f00b34bca31fe84,133465.23553411532
00c313ecea994ec5c2902e31e4106e406e2f0104,42870.36954348912
381464c7436ce15e416829d31a6431ebf0c0cd1a,26889.506494801604
6b7d28480195ae377e7116213aa0089d9a0995e2,128331.61506840786
a44671448ef85cb40ebd20732b5c92eeb96a7ff1,122157.18492107368
d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,149732.4249697145
ab12c7424f07c05144bde54a2ec140141032ab9d,26892.93653454235
259c5955b3c83b93c6e6ef16d2974f15f69e987e,26875.210015500736
70a357d9d8607f064981d8e38f5ec62c9915afb8,152029.10151480616
cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,178058.92598985275
c105d45f36d1710e761ef35171c6e0b93d28c7ea,114551.63620793997
e01eb71fcb360402ef9cc0c7bbf3b7be4e143499,26883.6276548854
bfaf1cda0b828ceed6899354a8380dfc1425f1a4,166418.43997833692
5ee973233d3b2c539c826b43b78ec1b5f5840f08,166185.06449603473
31eb377d7afffa2ab6c04b36a18b111e69da9155,146315.74997859675
6910aee0533a923baf83b36b2b6efc5ab3d580c1,26890.96483230422
b547c6aea174382412cf6481827dfd8f26fc2e1b,143305.21427852954
ca394932d7bbcb42c2168c94b0c6955a41849849,26870.000363905077
8dc39ce43533987b1865703ad66ea087669923af,151224.77375424159
a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,195423.17062154983
e077a36441136757fd041709f71ff321adb21a73,26879.122055628184
8edfc7db76381d0f72a9dfbca85682b6578a71f9,26880.228297909158
2f5ddd2eccdad40f07036aac5263054eb1f05c9e,106278.26272238407
5de642276a67326bda40eecc986314eec59dd821,167433.7281450438
794b0d35e609fcf9fe4f5212be47059fadc436c4,132901.95354904002
75572cb890372e12a79f280c13558eb4896dd3c2,112202.06525526977
48f5887620812bd15b66df4946024ef56703666c,26897.158091501864
04cfb620b1eb06630e0d862b68be99db24ef590b,133930.02782656928
27b6e0563bb711c52ae38471aa9de5512964955a,94761.87832613845
2878b3fb628b51be16e5e2c4cf1302c45c305c70,124707.8417339848
8cf03a2e722887070b3767b4b4cda011c0fa1330,26884.166050502998
75289b7fcc477a4f5c94ce6e71ff620f3ce98f02,26846.803536799114
5c705252ee21b9ff119b2b12b6640837b3988c2f,122275.28182841316
e1289a71cb576242182a92fc12350bb8ddb815c6,139649.96560893208
b421af63a0c7e32882d33b3cec5408c95c63f46e,26912.2698023006
b5dbdb4d7747a53958de12e38b50bdf742e44eb5,176624.001274455
7a4af6bf3d3098a068b6094e3af6901fa2559195,136964.15406386886
8ef569044b4ad923c3dc8ba443b1edd734a8658d,122452.97184086841
3e39b3a24e9e4d73b0dcfa3bc23afe12f413557b,26880.29275585348
eb2b82bc6db654a9c85b964b307e957022c143cf,120731.36599792192
d6e8ae681d8fcac98ecba4cd0b16622ef1533741,26852.367452569866
54fa10a0f1ddda561d40edd89f6a06a9228a1f99,130141.86680764312
ad3508af3f8624b3c33134fe64d3f6a005521f89,165736.90615067148
5c76d2e873dccea74830c9cc82caa20033005d42,26892.54397755687
ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,157912.52453780716
f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,102955.80608500449
3cecc97b03990fb5c7ccdf26108db644b9fa11a3,26888.80282495367
2739eb1299b8d443a184057aa38daed5dd19bc50,143436.71031988843
bc05f26ff85b4a6b727697cb198ef65553b2e659,26890.74412483093
7fe6d2dbd3248b2f78311cc999b8499ae3251493,109048.6060726467
12e7e1bfc8bda57a88719da4941811634781e72f,124600.00092569248
d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,123932.0033269239
d5f9d8726f85a0e3e728a217f93035918648d315,170131.41599798668
77ed3bf197ef4d58770701128341fe97a7a98513,143680.84744110244
a191f5f6665a24cec34450aff3c69f68c0e0579d,171276.73087203098
9afdfe6c386e81e45555a0852401a0d5c870d41d,143035.33449791704
c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,124668.73158107106
0cb0db2194f13515c452571dc361fcf1a2ee3f02,26896.978857829818
a6e4330a34bc6a6c87c7ffacaeac917dba885db5,139006.1845852075
d6c5d0cca590548cbb111958b8995a1fc6d89d7f,143233.8647714963
ab61b9ffa2788582136df0991db3ee2d69d0d9a9,103095.30158229226
b4d25b1cf44a7745a79faeea9a05723135d83bbf,143204.03542888482
7b74c36d4bf559c5e934752d268ea03d8a124125,176837.89813347507
b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,148882.2135920901
728d4f7e0de8aedb110fca556c3f420baf4aba76,184963.7309928331
8e2554c9abe788b651643eaaca9be85cfcddbaa1,135839.7819979654
bc6a2799adaa2ef27e6caff67c1a29c674a17c35,26905.708088869476
33d6bf2d7496984d704a5bd9664bd48df172c074,146946.0757550611
2f2171960814d2eb8723ee534f3bec5948c478d3,26847.865334022168
f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,136156.317275419
c77c815f9d63cbd95e09f5f89ff9ef2763939abb,143208.0308401497
6375fbefc91ae67112adc6e086cc65e7b311b2f8,26894.787728917625
6eb5f586dd24e6c60096ae8586f866841e8f4791,122161.80359019547
2cc6e2ca077b6682d4d7f8ec4802c93832109fba,121637.98786536753
ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,117862.21949983967
8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,94276.12607905974
d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,111163.24904762335
60da8c3cda54a349b059a0a0ebcddf108242ef76,147975.27463450687
0e6722ba4847f0521eb339ddf71ceba0a922af00,145834.39953361062
a2f88229222b89bde44a5b6aed6105b0850ac7d4,115465.26612622771
23e1a2c90f22e8e02ff4fdea55124de6c860d6c3,26890.25419202695
fcf940ac1972db6a992f1b35af6e6939eb62b682,128676.13785593762
baea4c310ad48f89035e5a677c2407345b8353f4,103117.7577257418
4dc23cebde2c5e17e379fe852b2799aabe782ee2,26882.40595672523
1272cb22998d24c1de9b43a4bd8465300b6750f0,126100.74199942584
968e2e7008b092d66026135f3c1ad7b6f95768fa,113714.93774999787
97931e161453b169f714c7630e18725a1ee6f399,26881.545931698434
8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,90359.41292564858
4a77bec36c230119e16e282758ba9f3f18cec0fc,174561.35169083628
62d666e14f7624d2c91c25e5e12079cdb7c5cd9a,26890.161004432783
22614a53d7e910e6c98a974d6c9be4d314e74462,110534.21200311324
96f38abfd18a206f3172fec7921a9354393cd76d,26856.311561395734
d82c597039c477b40278be2031cef88a2a761af6,142817.51995782374
5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,143498.19829640433
f520745063d848447769542cce26695db6afe6b5,139486.00088052952
251bf22232ba2e8e2770231ad11f747bc3b29c0a,156099.36479156523
b5aff28124cfc66245d7031fdefe8f5ca32b5b8e,26877.42566296325
e4105ca257ca4ac4b72de56a6868470763be85b3,137043.41429627148
6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,162459.12293739954
16ef62bfb4893e0e96e64f7bc20ca47857f09e2a,47370.238163262184
